x1,x2,txt,severe_toxic,len
12.307956,-2.2529998,'''JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER COCKSUCKING PIECE OF SHIT JForget FUCK,1,4985
23.584618,13.206728,"Oh wait, you're an American asshole.",0,36
-17.479034,-19.847065,"They are called Syed 
You dirty chump.",0,38
-5.694449,-19.569136,"look here 

your a fuckin cunt you czeckoslovacian ass clown",1,60
-19.080622,18.243462,"please, please killyourself you whiney little jewish faggot",0,59
11.4538555,-4.126518,Dumb ass nigga.,0,15
-22.293684,11.304003,Ima rude son of a bitch too because I have a period remember im gay.,0,68
-8.774962,-26.722816,"HEY STAY THE FUCK OUT OF MY BUISNESS YOU JEWISH REDNECK MEXICAN FUCKER
I KILL YOU FUCKER STAY THE FUCK OUT OF MY BUISNESS",0,121
-8.194934,-8.125907,Haha.,0,5
-4.8119874,-5.279538,"

 Thanks! 

  Award of Gayness You suck! ;D   ",0,49
7.170455,11.915804,heres ya stupid signature as well you faggots129.,0,49
14.450008,-12.588859,STUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALIST,0,4500
-2.2465956,23.363026,Why is the main picture of his ass you fucking cock loving geeky homosexuals,1,76
-9.766068,-24.160973,so wut u got asaulted boo hoo u probly luved gettin fuked in the ass by 2 hott gays,1,83
3.9838586,-24.018917,You're a little queer Jew bag.,0,30
-4.8186355,-8.322245,"Eat shit nigger 

I have infinite Ips I cant be blocked",0,55
-18.482946,-9.121169,"hello 

you are a nigger",0,24
4.7733603,-7.7635837,"HAHAHAHAHAHAHAHA YOU CAN'T STOP ME FUCKING HOMO!!!!
WHEN MY BAN EXPIRES TOMMORROW IM COMING AFTER YOUR GAY ASS ACCOUNT!!!",0,121
25.87678,9.3749485,"Fucking krauts 

Learn to speak English you fucking dirty kraut!",1,64
9.286498,-10.837058,"jews and Iasi
during the iasi history many things happened.",0,59
15.346652,4.950152,You're a fucking nerd.,0,22
18.933588,16.748203,Nazis like you deserve worse than death.,0,40
-8.540909,-27.928736,"Now, Tony, why do you want to be known as the typical right-wing, born-again Christian fist-fuckee of 2006?",0,107
-8.404036,25.603783,"o feel sorry for you, fuck off you american bastard",1,51
28.187426,14.103454,NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER,1,3135
0.3811576,-27.048258,So that's the bullshit they teach you in England?,0,49
7.236944,-8.707579,"Reasons why I hate you 

1.",0,27
12.439745,-19.191887,Well you know what?,1,19
-1.9683223,-26.617365,Busy in real life?,0,18
2.5023317,9.376512,wikipedia nazis can suck it bitches,0,35
3.522458,16.215317,You are a fucking Nazi.,1,23
-6.83724,-29.085505,"OI 

just cos I made an edit you dont like dont call me a fucking vandal assume good faith jerkass!! Im sorry I put a name JR called Paul Bearer a lot as a nickname some serious fucking vandlism right?",0,201
-10.108375,-8.437572,eat shit an die faggot.,1,23
16.823278,-15.7938,Homosexuality?,0,14
-3.4146113,13.591676,"Fuck Wikipedia and fuck all the leftist, liberal, faggot-loving Jew Communists that run this fucked up piece of shit website!",1,125
16.54195,18.514267,EVula likes having gay sex with men!,0,36
-5.5542636,-5.7683706,"New Section 

Should we write a new section talking about how gay snooker is, and how only faggots play it?",0,107
-7.874602,-13.613184,YOU STUPID NIBOY (NEGRO),0,24
-12.453181,9.028192,"HELLO ALAN
HELLO ALLAN HELLO.",0,29
7.653761,-7.141764,"

P fucking S: Miranda the Coolie thanks you for your cooperation, betraying again her megalomaniacal Thai hooker attitude that she owns the world, and every wog in it.",0,173
-2.2044926,22.53182,"fuck malaysians
Malaysians are a fucked race and should be wiped of the earth.",1,78
18.190233,16.96353,"NIGHTSTALLIONS FIANCE GOT FUCKED BY A NIGGER AND HAD HIS BABY

AND IT SMELLED OF FRIED CHICKEN",0,94
19.009733,3.9240448,Please do not add nonsense to Wikipeida unless it can be helped.,0,64
12.039007,2.712871,"Redneck 

You shouldnt bad mouth NASCAR.",0,40
22.324148,7.254727,WHO CARES ABOUT A BUNCH OF DIRTY MONKEYS FROM HAITI.,1,52
-18.265156,0.8911031,"Secular Humanism - Islam's best friend 

I know you guys want to bow before your Islamic masters, but you need to calm down, Allah is with Atheists and perhaps the Muslims will hang you last if you support their want of khalifah.",0,229
0.5229271,-30.477638,"Negroid 

Hey nigger lover why did you revert my contribution to the article negroid.",1,85
-10.909643,23.077084,"Suck it!!! Asyou're used to do,ignorant Romanian Nazi!",0,54
-29.605684,-8.463975,"YOU FUCKERS THINK YOU CAN STOP ME, YOU REALLY THINK SO.",1,55
-1.4816813,-25.322052,"

LOL, haha, you loser Wobbs, yeah maybe I am Epf.",0,51
-14.209852,-12.580286,"Back to the kitchen for you! 

Suck my d***, leftist feminazi cunt.",0,67
-6.5263014,-27.31409,"I don't like the common negro 

Then again, who does?",0,53
-3.5633705,-24.519104,"So fuck off and die, rape fantasising sluts",1,43
-7.28436,-24.53674,you are a huge faggot,0,21
-9.672973,-12.775045,Regents licks a taintOPENLYGAY,0,30
-6.340302,-13.712092,Go fuck yourself you faggot -,1,29
7.0847006,11.48597,I will return in a few hours Canuck to wreak havoc on your faggot canadian ass,0,78
10.959032,20.2978,'''FUCK YOU Ckatz you are german Cock sucker and FUCKER MOTHER FUCKER,1,69
-6.1467195,2.7866554,Racist?,0,7
7.4086585,-20.68718,Masturbating with custard?,0,26
-15.936034,-17.895592,"8=====D- - - 
8=====D- - - -
8======D- - -                
8=====D- - - 
8========D- - - 
8=======D- - - -
8=====D- - - - -
8=======D- - - -

I hope you liberal faggots die and go to hell! Barack Obama 2008!",0,207
-10.852865,15.2302475,"Info ==

I added some info to your user page baout your gay affair with AMerican Brit nad your large butt if you dont mind.",0,123
18.998453,-12.550967,okay that was gay like me.,0,26
1.0959691,32.97172,MORON! The USA has only 5% of the worlds population - the OTHER 95% use METRIC exclusively - and most of this is in imperial measurements.,0,138
-2.7290766,-23.08561,intervei CAN STILL POST WITH THIS COMPUTER.,1,43
12.769429,0.3339729,YOUR A FUCKING FAGGOT YOU INTERNET THUG GET OFF FEDERLINES NUTS,0,63
11.405379,6.9873843,"hey 

way to support nazis, you racist",0,38
-6.5686107,-2.8488407,"Hell-bound fuckwit!

Hu,you are a fuckwit who belongs in one place - the Lake of Fire in Hell! It is because you are a nutcase and an untermenschen faggot! - ( )",0,161
-5.690194,-10.866779,"Rich niggaaaazzz 

Your a nigger 66.",0,36
-4.516427,-17.460865,Homosexual like you are faggot,0,30
-14.79547,-21.989532,"

 FUCK YOU 
FUCK YOU!!!  YOU'RE A STUPID NIGGER LOVER.",1,56
6.70531,26.46617,"Hey bitch 

Why'd you create a gay ass site lke this?",0,53
-2.801259,-14.138177,are you the tosser behind the closerlookonsyria?,0,48
7.445307,-1.2124777,"Hi 

Fuck you, Faggot.",1,22
25.861393,15.276546,"fyu 

Jesus H.",1,14
-13.736198,-19.335281,The Safavids were neither Kurds nor Georgians or Persians.,0,58
-1.3264853,21.435734,"Hi gaybo 

Hi your mgay i hater you your a girl and your stupid ill give you a virus

u4rfvbn >:/j;s5?",0,102
1.4804746,-8.190737,(edit conflict) lmao.,0,21
7.1862245,-6.3763065,"Plus you are all gay for questioning this bull, get a life.",0,59
2.5573967,21.110222,"GO FUCK YOURSELF

ALLAHU AKBAR!!!!!!",1,36
8.826461,7.691144,"

What exactly does saying How are you niggers today?",0,56
-15.016767,-27.910791,"rome is gay 

rome is gay i hate rome",0,37
2.5550342,-22.984552,This user would love to suck the penis of Jesus and to lick filthy balls son of a whore.,1,88
-17.029734,20.06622,WHAT I SAY NIGGA STOP CHANGIN SHIT!,0,35
-3.8385713,-6.666104,i think this som bitch is fuckin nuts.,0,38
-2.9158278,16.742907,"GET SOME GLASSES YOU MENTAL FAGOTs, IM Calling you the idiots SHITheads!!!!! What the F@#%k is wrong with you.",1,110
-13.576167,-5.689705,"John Cena doesnt like anal sex, he loves oral sex",0,49
29.549868,-6.4634004,User:abd is Muslim Scum,0,23
-17.06793,-23.071766,#NAME?,1,#NAME?
19.470135,-15.58466,"Trollop 

Stop fucking your computer you meth adicted nazi twat",0,63
8.296967,-0.8060657,"Russian bitches, hands off the truth, get out from Ukraine, get out from American Wikipedia!

188.",0,98
16.062244,-10.332842,Long as in you're a faggoty Jew.,0,32
25.282358,-0.65469295,"man, fuck you! you know me, you anti-semitic fucktard!!!!!!!  Jesus of Suberbia",0,79
25.853622,-14.480179,How many niggers does it take to change a light bulb?,0,53
-9.343535,-9.630222,"You stupid Chinese Wannabe 

If you're Vietnamese, just admit it.",0,65
-6.645427,16.46166,"Guess what 

You are so fucking retarded that down syndrome patients got nothing on you, you suck so much balls that whores ask you to save some for them, you can go fuck yourself cum than lick it out of your vagina and ass, you swallow your dads jizz, i fucking hate you",1,271
19.57736,-16.047817,"Web of Trust 

It's not my fault, some gay little faggot vandal, kept editting the article, and removing the link to the OFFICIAL WEBSITE of the damn thing, and adding like 30 spam links, that have nothing to do with WOT.",0,221
-4.131542,3.2691052,cheSTOP ADDING IN SHIT ONLY TO SUPPORT YOUR FUCKING POLITICAL VIEWS.,1,68
-32.792423,6.727665,{unblock}} well at least i'm not a gay fag like you and your mom,1,64
4.940115,-3.871859,Say what?,0,9
7.9908323,9.485081,"YO
WHY CANT I MESS UP UR SITE
NO SCHOOLS R ALLOWED TO USE IT CUZ OF FAGS LIKE U",0,79
2.588431,32.09217,"Nazis
nazis hijos de puta, mother fucker",1,40
